item_id,item,label
519,fuertes rplicas se sienten ahora en #costarica tras #sismo de magnitud 7 6 que sacudi el httpAddress,Other Useful Information
520,fuertes rplicas se sienten ahora en #costarica tras #sismo de magnitud 7 6 que sacudi el httpAddress,Other Useful Information
521,httpAddress quake hits off costa rica an earthquake with a preliminary magnitude of 7.9 struck off the coast .. httpAddress,Other Useful Information
522,rt usrId 7.9 earthquake off the coast of costa httpAddress sep D 8 42am at epicenter 6m ago 83km s of liberia depth httpAddress http ..,Other Useful Information
523,rt usrId terremoto en costa rica de D grados en la escala de httpAddress toda la informaci n por atv,Other Useful Information
524,rt usrId glendacnn estamos en vivo con fuerte sismo en #costarica httpAddress tu tierra mi cont http httpAddresst.co mo8uhkcz,Other Useful Information
525,revisa la hora en que llegar an a la costa chilena las olas causadas por el terremoto en #costarica httpAddress,Other Useful Information
526,yo giniralmente no me asusto pero hoy s ! #temblorcr,Other Useful Information
527,rt usrId rt usrId terremoto de 7 6 sacude #costarica telenoticias httpAddress,Other Useful Information
528,terremoto en costa rica de 7 6,Other Useful Information
529,httpAddress earthquake shakes costa rica httpAddress,Other Useful Information
530,rt usrId revistan la magnitud del #terremoto en #costarica a 7 6 grados usgs,Other Useful Information
531,rt usrId univisionnews breaking magnitude 7.9 earthquake strikes northwestern costa rica usrId,Other Useful Information
532,rt usrId terremoto en costa rica desactivan alerta de tsunami,Other Useful Information
533,#terremotocr todavia hay replicas y gente asustada ! d,Other Useful Information
534,rt usrId revistan la magnitud del #terremoto en #costarica a 7 6 grados usgs,Other Useful Information
535,powerful earthquake reported in costa rica abc news httpAddress via usrId,Other Useful Information
536,rt usrId fuertes rplicas se sienten ahora en #costarica tras #sismo de magnitud 7 6 que sacudi el pa s httpAddress,Other Useful Information
537,rt usrId 7.9 quake off pacific coast of costa rica usgs httpAddress,Other Useful Information
538,mapa y datos de terremoto en costa rica magnitud 7.6 10km ne de hojancha guanacaste httpAddress rr,Other Useful Information
539,costa rica earthquake hits at 7.9 magnitude httpAddress,Other Useful Information
540,rt usrId alcald a del puerto de la libertad hace monitoreo por posible alto oleaje despus de terremoto en costa rica #costarica #s ..,Other Useful Information
541,rt usrId terremoto de 7.6 en costa rica httpAddress cobertura completa siguenos usrId #santinoticias,Other Useful Information
542,washingtonpost powerful quake hits #costarica httpAddress #sismocr #temblocr,Other Useful Information
543,rt usrId #breakingnews httpAddress #earthquake hits costa rica about DD miles from town of liberia ; no immediate report of damage or injuries,Other Useful Information
544,rt usrId actualizado terremoto 7 6 richter se registra en costa rica httpAddress,Other Useful Information
545,usrId you missed our earthquake 7.6 in costa rica,Other Useful Information
546,rt usrId httpAddress quake hits on costa rican httpAddress httpAddress,Other Useful Information
547,rt usrId httpAddress quake hits on costa rican httpAddress httpAddress,Other Useful Information
548,rt usrId reports that quake has triggered landslides inland in costa rica,Other Useful Information
549,terremoto en costa rica !! aahh ya no quiero ir !!,Other Useful Information
550,earthquake here in #costarica #temblorcr,Other Useful Information
551,rt usrId #envivo reporta el miembro de los bomberos de #costarica se ha activado operativo de emergencia con todas las autoridade ..,Other Useful Information
552,rt usrId first pictures surfacing of costa rica httpAddress usrId temblor carretera san carlos zarcero #temblorcr httpAddress ..,Other Useful Information
553,usrId un terremoto de 7 9 sacude costa rica httpAddress cerca de la costa del pac fico a una profundidad de DD kil metros,Other Useful Information
554,me cay un tele httpAddress #temblorcr jajajaja #mentira,Other Useful Information
555,rt usrId red cross in costa rica says no casualties reported so far after quake usrId,Other Useful Information
556,rt usrId a las 8 47 hubo un terremoto de 7.9 en costa rica y las rplicas amenazan httpAddress,Other Useful Information
557,rt usrId el epicentro del terremoto en costa rica fue en tierra por eso no se gener un httpAddress,Other Useful Information
558,powerful earthquake reported in costa rica nosara costa rica ap a powerful httpAddress httpAddress via ap newsfeed,Other Useful Information
559,usrId terremoto en costa rica !! 6.9 creo !,Other Useful Information
560,powerful earthquake reported in costa rica nosara costa rica ap a powerful httpAddress httpAddress via ap politics,Other Useful Information
561,usrId san jose costa rica temblor considerable se sintio en mi #chiriqui segun reportes !!,Other Useful Information
562,rt usrId reiteramos la dhn de la marina del per descart tsunami en nuestras costas por el terremoto en costa rica httpAddress ..,Other Useful Information
563,rt usrId rt usrId red cross in costa rica says no casualties reported so far after quake usrId ll usrId,Other Useful Information
564,rt usrId video del fuerte terremoto en costa rica #sismoenvivo httpAddress,Other Useful Information
565,terremoto muy fuerte cerca de costa rica,Other Useful Information
566,powerful earthquake reported in costa rica abc news httpAddress via usrId,Other Useful Information
567,httpAddress terremoto en costa rica httpAddress,Other Useful Information
568,un terremoto de intensidad 7 9 sacude costa httpAddress httpAddress,Other Useful Information
569,rt usrId fue #temblocr o #terremotocr ?,Other Useful Information
570,d terremoto en costa rica,Other Useful Information
571,#worldnews #news quake rocks costa rican coast some damage has been reported after a strong earthquake struck httpAddress httpAddress,Other Useful Information
572,rt usrId video terremoto de 7.6 grados en la escala richter registrado en #costarica a las 8 42 am seg n httpAddress httpAddress ..,Other Useful Information
573,httpAddress strong earthquake hits costa rica a powerful earthquake of 7.6 magnitude rocks north west httpAddress httpAddress,Other Useful Information
574,httpAddress quake strikes off costa rica coast httpAddress #breakingnews #costarica,Other Useful Information
575,rt usrId terremoto de 7 9 grados sacudi costa rica httpAddress seguiremos informando,Other Useful Information
576,usrId reporting that there has been damage reported to the estadio nacional in costa rica following httpAddress,Other Useful Information
577,calma ! calma ! que no panda el cunico sirvi para que nos espabilaramos el pa s se esta callendo en pedazos #terremotocr #temblorcr,Other Useful Information
578,rt usrId costa rica official there s chaos in san jose because it was a strong earthquake of long duration httpAddress mm,Other Useful Information
579,terremoto en costa rica,Other Useful Information
580,httpAddress quake strikes off costa rica coast httpAddress,Other Useful Information
581,there was a earthquake magnitude of 7.6 that hit costa rica this morning only D hours from our honeymoon spot !,Other Useful Information
582,httpAddress quake hits off costa rica httpAddress usrId #news,Other Useful Information
583,rt usrId playa pilas guanacaste #temblorcr httpAddress,Other Useful Information
584,rt usrId rt usrId httpAddress video del momento del temblor en costa rica httpAddress gracias por compartir el v deo !,Other Useful Information
585,canal de costa rica transmite en directo primeras imgenes del httpAddress mira aqu httpAddress,Other Useful Information
586,usa today magnitude 7.6 quake strikes costa rica a powerful httpAddress earthquake struck in costa rica httpAddress httpAddress,Other Useful Information
587,costa rica struck by 7.9 mag quake about DD miles from town of liberia centered about DD miles below the httpAddress no fatalities httpAddress,Other Useful Information
588,rt usrId urgente un terremoto de magnitud 7 9 sacudi #costarica seg n el servicio geol gico de estados httpAddress httpAddress,Other Useful Information
589,rt usrId terremoto 7 6 ricther sacude costa rica mxima percepci n mercalli vii cancelada alerta de tsunami para chile htt ..,Other Useful Information
590,rt usrId costa rica httpAddress earthquake largest quake to hit the country since DD httpAddress,Other Useful Information
591,rt usrId httpAddress #earthquake hits off coast of costa httpAddress httpAddress,Other Useful Information
592,powerful httpAddress earthquake reported in costa rica httpAddress,Other Useful Information
593,#earthquake httpAddress costa rica httpAddress,Other Useful Information
594,rt usrId #costarica se reportan al menos DD replicas tras el terremoto de 7 6 grados de las 8 42am de este d a httpAddress # ..,Other Useful Information
595,rt usrId #costarica se reportan al menos DD replicas tras el terremoto de 7 6 grados de las 8 42am de este d a httpAddress # ..,Other Useful Information
596,video nicaragua evacu a las comunidades del pac fico por el terremoto en costa rica #tsunami httpAddress,Other Useful Information
597,rt usrId #terremotocr 7.6 scale #earthquake en #liberia #guanacaste #costarica muy fuerte !!,Other Useful Information
598,rt usrId ya sali marcelo lagos hablando del terremoto en costa rica ?,Other Useful Information
599,rt usrId normalidad en las actividades del aeropuerto internacional juan httpAddress #terremotocr,Other Useful Information
600,rt usrId first video 7.6 magnitude quake strikes off the coast of costa rica httpAddress,Other Useful Information
601,reportan al menos DD replicas tras el #terremoto de 7 6 grados de las 8 42 am de hoy en httpAddress,Other Useful Information
602,usrId terremoto en costa rica,Other Useful Information
603,rt usrId 7.9 earthquake off the coast of costa httpAddress sep D 8 42am at epicenter 6m ago 83km s of liberia depth httpAddress http ..,Other Useful Information
604,rt usrId costa rica httpAddress earthquake largest quake to hit the country since DD httpAddress,Other Useful Information
605,corrigieron la magnitud del terremoto en #costarica a 6.7 grados y descartaron la alerta sobre el posible #tsunami,Other Useful Information
606,httpAddress #earthquake hits #costarican coast httpAddress #cnn,Other Useful Information
607,rt usrId magnitude 7.9 earthquake strikes off the coast of costa rica usgs,Other Useful Information
608,httpAddress #temblorcr in costa rica photo set,Other Useful Information
609,rt usrId en costa rica el #terremoto fue muy fuerte y de larga httpAddress caus caos colectivo informan testigos #noticias ht ..,Other Useful Information
610,rt usrId ms de DD rplicas se registran en costa rica tras terremoto de 7 6 el sismo ms fuerte en el pa s desde DD #cruz ..,Other Useful Information
611,rt usrId muy fuerte terremoto de 7.9 en costa rica #sismoenvivo httpAddress,Other Useful Information
612,rt usrId ve v deos del fuerte #terremoto se registr en #costarica httpAddress,Other Useful Information
613,usrId presidenta chinchilla reafirma en vivo que se descarta que zona costera pueda ser afectada por un httpAddress #temblorcr,Other Useful Information
614,el sensacionalismo de frecuencia latrina es httpAddress anuncian como cataclismo el terremoto en costa rica ..,Other Useful Information
615,rt usrId fotos imgenes muestran consecuencias del terremoto 7 6 richter en costa rica httpAddress,Other Useful Information
616,rt usrId suspenden clases en escuelas y colegios p blicos del pa s por #temblorcr,Other Useful Information
617,costa rica quake httpAddress,Other Useful Information
618,rt usrId urgente un terremoto de magnitud 7 9 sacudi #costarica seg n el servicio geol gico de estados httpAddress httpAddress,Other Useful Information
619,rt usrId which warmist will be the first to blame the costa rica earthquake on climate httpAddress dumbass see httpAddress,Other Useful Information
620,rt usrId httpAddress #earthquake hits off coast of costa httpAddress httpAddress,Other Useful Information
621,rt usrId un terremoto de 7 9 sacude costa rica httpAddress ha tenido lugar cerca de la costa del pac fico a una profundidad ..,Other Useful Information
622,rt usrId qu tuitear inmediatamente despus de un desastre o emergencia httpAddress #costarica #terremotocrr,Other Useful Information
623,usrId un terremoto de magnitud 7.9 sacude costa rica no me lo puedo httpAddress como vamos usrId,Other Useful Information
624,httpAddress quake hits costa rican coast httpAddress,Other Useful Information
625,rt usrId revised httpAddress gt ; httpAddress 7.6 earthquake costa httpAddress sep D 8 D2am at epicenter 2Dm ago 60km sse of liberia depth D ..,Other Useful Information
626,#temblorcr c mo est la ruta 32 ?,Other Useful Information
627,rt usrId #costarica se reportan al menos DD replicas tras el terremoto de 7 6 grados de las 8 42am de este d a httpAddress # ..,Other Useful Information
628,powerful earthquake reported in costa rica httpAddress,Other Useful Information
629,rt usrId en #manta algunos padres recogieron a sus hijos en planteles por httpAddress #costarica httpAddress,Other Useful Information
630,urgent magnitude 7.6 quake strikes costa rica httpAddress,Other Useful Information
631,rt usrId cuenta usrId vieran como se sinti yo vivo en #costarica y fue parecido al de hace DD aos en el httpAddress,Other Useful Information
632,rt usrId costa httpAddress temblor 7.6 richter DD km ne de hojancha a las 08 42 local httpAddress,Other Useful Information
633,powerful quake hits costa rica httpAddress,Other Useful Information
634,tranquilos mexicanos ! el estadio nacional de #costarica no se httpAddress aqu los esperamos para ensearles #futbolcr,Other Useful Information
635,strong earthquake hits costa rica #newslocker httpAddress,Other Useful Information
636,rt usrId ahora en canal #24horastvn usrId con todos los detalles del #terremoto que afect a #costarica httpAddress,Other Useful Information
637,rt usrId nice visualization of seismic waves from costa rica quake propagating through usarray via usrId httpAddress ..,Other Useful Information
638,rt usrId terremoto de 7.6 en costa rica httpAddress,Other Useful Information
639,rt usrId httpAddress #earthquake hits off coast of costa httpAddress httpAddress,Other Useful Information
640,forte terremoto atinge a costa rica . g1,Other Useful Information
641,bad quake in costa httpAddress know any pac nwers affected ? pls contact nw npr usrId,Other Useful Information
642,powerful earthquake reported in costa rica powerful earthquake reported in costa rica httpAddress,Other Useful Information
643,rt usrId ampliaci n tras terremoto en costa rica se han registrado al menos DD rplicas de hasta D grados se conoce prelimina ..,Other Useful Information
644,httpAddress costa rica s powerful httpAddress,Other Useful Information
645,terremoto de 7 6 grados en costa rica panam y nicaragua la presidenta de costa rica laura chinchilla httpAddress httpAddress,Other Useful Information
646,costa rica terremoto de gran magnitud ver video un terremoto de magnitud 7 6 sacudi costa rica seg n el httpAddress httpAddress,Other Useful Information
647,earth quake in costa rica ! i hope matias is doing good c gonna try calling his momma later,Other Useful Information
648,praying fo angie thompson messerschmidt and claryssa faye skie thompson in costa rica s 7.9 earthquake httpAddress httpAddress,Other Useful Information
649,did you hear ? costa rica rocked by 7.6 earthquake a 7.6 magnitude earthquake shook costa rica at 14 42 10 .. httpAddress #etn,Other Useful Information
650,major earthquake shakes costa rica a httpAddress earthquake hits western costa httpAddress cnn s jenny harrison httpAddress httpAddress,Other Useful Information
651,terremoto en costa rica caus pnico y temor en centroamrica observador global httpAddress v a usrId,Other Useful Information
652,costa rica despues dle terremoto quedo como costa httpAddress uu #chistecruel,Other Useful Information
653,rt usrId strong earthquake hits costa rica httpAddress bbc,Other Useful Information
654,rt usrId terremoto en #costarica alla decian que era de httpAddress aca c5n decian 7.9 ? ah ya entendi el c5n es terremoto blue gt ;,Other Useful Information
655,alcalde de constituci n dijo que se exager por alerta de tsunami tras terremoto en costa rica httpAddress,Other Useful Information
656,rt usrId as se sinti el terremoto en costa rica httpAddress,Other Useful Information
657,httpAddress quake hits costa rican coast cnn usa todayhttpAddress quake hits costa rican coastcnn cnn httpAddress httpAddress,Other Useful Information
658,costa rica #earthquake magnitude 7.9 damn mayan prophecies !,Other Useful Information
659,#theangieshow breaking news earthquake with 7.6 mag hits costa rica the associated press has reported that httpAddress httpAddress,Other Useful Information
660,fox news reports a 7.9 earthquake struck costa httpAddress,Other Useful Information
661,creo q soy el nico q no ha visto el video d amelia rueda en el #temblorcr,Other Useful Information
662,powerful 7.6 magnitude quake hits costa rica two dead san jose costa rica reuters a powerful earthquake httpAddress httpAddress,Other Useful Information
663,rt usrId video primeras imgenes de costa rica en el momento del terremoto de 7 6 grados de magnitud #noticias httpAddress ..,Other Useful Information
664,sub un video a usrId httpAddress httpAddress terremoto 7 6 costa rica D de septiembre DD re,Other Useful Information
665,la comisi n de emergencias pone a disposici n de la poblaci n el n mero 2210 2825 para consultas concretas por el #temblorcr,Other Useful Information
666,photo httpAddress #terremotocr tomada con instagram httpAddress,Other Useful Information
667,rt usrId i cummed so hard i caused an earthquake in costa httpAddress oops ! httpAddress,Other Useful Information
668,#costarica today some of the damages httpAddress,Other Useful Information
669,rt usrId videos primeras imgenes muestran como fue el terremoto que se percibi en costa rica httpAddress,Other Useful Information
670,rt usrId httpAddress #earthquake hits off coast of costa httpAddress httpAddress,Other Useful Information
671,terremoto na costa rica !! o nossaa !! o0 httpAddress,Other Useful Information
672,rt usrId 4 . D earthquake costa httpAddress sep D 4 11pm at epicenter 1Dm ago 71km s of liberia depth httpAddress httpAddress,Other Useful Information
673,usrId una preguntita que paso con lo del terremoto #costarica ? nada paea chile ?,Other Useful Information
674,usrId reportan DD rplicas del terremoto de magnitud 7.6 en costa rica httpAddress,Other Useful Information
675,rt usrId un fuerte terremoto de magnitud 7 6 golpea costa rica httpAddress v a usrId,Other Useful Information
676,strong costa rica quake causes panic minor damage the associated press httpAddress costa rica quake httpAddress httpAddress,Other Useful Information
677,hubo un terremoto en costa rica o,Other Useful Information
678,rt usrId galera momentos de pnico en costa rica debido a terremoto httpAddress,Other Useful Information
679,rt usrId en fotos las huellas del #terremoto en #costarica httpAddress #earthquake,Other Useful Information
680,rt usrId supermercado en #nicoya httpAddress #costarica #temblorcr httpAddress,Other Useful Information
681,costa rica earthquake living social andy roddick httpAddress costa rica earthquake living social andy roddick httpAddress,Other Useful Information
682,pnico se vivi en costa rica por sismo de 7.6 de magnitud el temblor de 7 6 en la escala richter httpAddress httpAddress,Other Useful Information
683,rt usrId usrId reportan DD rplicas del #terremoto de magnitud 7 6 en #costarica httpAddress v a usrId ..,Other Useful Information
684,httpAddress in earthquake ready costa rica quake size rattles video,Other Useful Information
685,usrId in costa rica there was a 7.9 earthquake httpAddress,Other Useful Information
686,ver videos del terremoto de costa rica y literalmente entrar en pnico . . #votebieber httpAddress,Other Useful Information
687,erupci n de volcan en guate terremoto en costa httpAddress pendientes ya vienen los httpAddress,Other Useful Information
688,httpAddress costa rica earthquake living social andy roddick httpAddress costa rica httpAddress this is google trend,Other Useful Information
689,caldera puntarenas se movio httpAddress centrimetros cuadrados por segundo durante el #terremotocr ucr,Other Useful Information
690,rt usrId nosara se movio httpAddress centrimetros cuadrados por segundo durante el #terremotocr ucr,Other Useful Information
691,rt usrId costa rica vive segundo peor terremoto de su historia httpAddress,Other Useful Information
692,strong costa rica quake causes panic minor damage httpAddress,Other Useful Information
693,rt usrId video el sismo no provoc daos graves en el pa s presidenta de #costarica httpAddress,Other Useful Information
694,rt usrId fotos costa rica fue remecida por el segundo terremoto ms fuerte de su httpAddress httpAddress,Other Useful Information
695,rt usrId #alaire terremoto de 7.6 grados sacude costa rica httpAddress,Other Useful Information
696,terremoto de 9 . sacude costa rica,Other Useful Information
697,terremoto 7.6 costa rica tupsa httpAddress httpAddress v a usrId,Other Useful Information
698,rt usrId terremoto en costa rica maana se realizar sobrevuelo para determinar estado de volcanes activos,Other Useful Information
699,fotos costa rica fue remecida por el segundo terremoto ms fuerte de su historia httpAddress v a usrId,Other Useful Information
700,rt usrId temblor en costa rica sismo de httpAddress sep5 a las httpAddress httpAddress,Other Useful Information
701,pregunto la bestia de usrId no tiene cabeza pero si jefes no deber amos basurearlo acerca de su post sobre el #temblorcr ?,Other Useful Information
702,rt usrId powerful earthquake reported in costa rica the seattle times httpAddress,Other Useful Information
703,powerful quake rattles costa rica but little damage ; experts point to depth .. washington post httpAddress httpAddress,Other Useful Information
704,terremoto 7.6 costa rica tupsa httpAddress httpAddress v a usrId,Other Useful Information
705,un poco de todo costa rica vive el segundo terremoto ms fuerte de su historia la vanguardia httpAddress,Other Useful Information
706,earthquake costa rica costa rica an example for earthquake resistant construction ! httpAddress,Other Useful Information
707,rt usrId 4 . D earthquake costa httpAddress sep D 4 11pm at epicenter 1Dm ago 71km s of liberia depth httpAddress httpAddress,Other Useful Information
708,earthquake rattles costa rica central america cangrejal costa rica a powerful httpAddress earthquake httpAddress httpAddress,Other Useful Information
709,costa rica rocked by httpAddress earthquake httpAddress,Other Useful Information
710,news costa rica escapes serious damage from big quake the bulletins were terrifying a httpAddress httpAddress httpAddress,Other Useful Information
711,quake rocks costa rica httpAddress,Other Useful Information
712,#cuba #matanzas fuerte terremoto azota a costa rica un terremoto de entre 6 7 y 7 6 grados en la escala httpAddress httpAddress,Other Useful Information
713,rt usrId #costarica en tensa calma tras el sismo de magnitud 7 6 ; se han registrado ms de DD rplicas y siguen evaluando daos http ..,Other Useful Information
714,rt usrId mora estoy muy satisfecho por la respuesta que tuvo costa rica tras este httpAddress tenemos cultura de prevenci n #nue ..,Other Useful Information
715,rt usrId #costarica en tensa calma tras el sismo de magnitud 7 6 ; se han registrado ms de DD rplicas y siguen evaluando daos http ..,Other Useful Information
716,costa rica costa rica red cross ready for action after earthquake source irish red httpAddress httpAddress,Other Useful Information
717,quake hits costa rica httpAddress httpAddress,Other Useful Information
718,rt usrId #costarica en tensa calma tras el sismo de magnitud 7 6 ; se han registrado ms de DD rplicas y siguen evaluando daos http ..,Other Useful Information
719,#cuba sigue temblando en costa rica tras terremoto de magnitud 7 6 la prensa grfica httpAddress,Other Useful Information
720,costa rica escapes serious damage after huge quake it appeared thursday that costa rica escaped relatively httpAddress httpAddress,Other Useful Information
721,strong earthquake hits costa rica httpAddress,Other Useful Information
722,despus del sismo de 7.6 grados en la escala de richter en #costarica se han producido alrededor de DD rplicas,Other Useful Information
723,rt usrId pedro gaete terremoto en costa rica y el proyecto haarp httpAddress,Other Useful Information
724,costa rica earthquake damage remarkably little world stunned once more by the obvious httpAddress via usrId,Other Useful Information
725,terror in online casino capital of costa rica as more earthquake videos surface video terror in costa httpAddress httpAddress,Other Useful Information
726,rt usrId mundo se produjo un nuevo sismo de 4 5 richter en #costarica hace unos httpAddress,Other Useful Information
727,rt usrId #earthquake m httpAddress vanuatu depth httpAddress km sep D 1 52 42 DD bst httpAddress,Other Useful Information
728,rt usrId curiosidades terremoto de costa rica ocurri dos horas despus de que el haarp se activara en httpAddress cient ficos inves ..,Other Useful Information
729,rt usrId curiosidades terremoto de costa rica ocurri dos horas despus de que el haarp se activara en httpAddress cient ficos inves ..,Other Useful Information
730,rt usrId temblor costa rica 2012 09 06 20 08 44 sismo registrado el httpAddress a las 20 08 44 httpAddress #temblorcr,Other Useful Information
731,rt usrId curiosidades terremoto de costa rica ocurri dos horas despus de que el haarp se activara en httpAddress cient ficos inves ..,Other Useful Information
732,world environment news 7.6 magnitude quake hits costa rica planet ark httpAddress,Other Useful Information
733,mondo tempo reale terremoto costa rica secondo gli esperti la penisola di nicoya si sarebbe alzata di D metro ! httpAddress,Other Useful Information
734,costa rica escapes serious damage from big quake httpAddress,Other Useful Information
735,rt usrId buenos d as ! #sismos en #china deja al menos DD muertos mientras que #costarica se recupera con leves daos por #terremo ..,Other Useful Information
736,espero que no se venga un #temblorcr ! aqui si me daria miedo ! facultad de ciencias sociales httpAddress,Other Useful Information
737,rt usrId earthquakes in southern central california today not triggered by httpAddress quake in costa rica usrId httpAddress ..,Other Useful Information
738,la selecci n de costa rica entren despus del terremoto de 7.6 grados richter univision futbol httpAddress,Other Useful Information
739,rt usrId #laprensa costa rica casi mil rplicas tras terremoto httpAddress,Other Useful Information
740,says httpAddress costa rica escapes serious damage from big quake httpAddress,Other Useful Information
741,did you guys know two days ago ok maybe 3 costa rica had an earthquake ?! no ? httpAddress httpAddress #uselessinfo,Other Useful Information
742,stay up to date with the latest #earthquake info at usrId httpAddress #costarica,Other Useful Information
743,temblor de magnitud 4 5 sacude a costa rica,Other Useful Information
744,rt usrId honduras reportan que el mar se sec en algunos puntos luego de terremoto en costa httpAddress cient ficos investigan que p ..,Other Useful Information
745,experts try to identify causes of quakes in quang nam httpAddress #earthquake #quake,Other Useful Information
746,en llorente #temblorcr sentido largo pero evidentemente no tan fuerte como httpAddress s se activ una alarma q no pasaba desde mircoles,Other Useful Information
747,rt usrId se acaba de registrar un httpAddress se sinti en el valle httpAddress agradecemos sus reportes #temblorcr,Other Useful Information
748,5.6 grados #temblorcr seg n usrId,Other Useful Information
749,rt usrId la duraci n del movimiento fuerte en este ltimo #temblorcr en santa cruz fue de D segundos el mircoles hab a sido DD s ..,Other Useful Information
750,felt it here in the httpAddress costa rica had an earthquake maybe it was tremor rt usrId #offtraffic east rand shaking #earthquake ?,Other Useful Information
751,otro temblor en costa rica 5.6 earthquake ! sat sep DD 16 29 32 amt DD near costa rica httpAddress,Other Useful Information
752,usgsbigquakes strong earthquake costa rica sep 8 20 29 utc httpAddress siguen acomodando las placas,Other Useful Information
753,temblor de 5 4 grados sacude costa rica httpAddress,Other Useful Information
754,rt usrId castigo a costa rica terremoto castigo a nicaragua volcan castigo a honduras juan orlando hernandez,Other Useful Information
755,rt usrId curiosidades terremoto de costa rica ocurri dos horas despus de que el haarp se activara en httpAddress cient ficos inves ..,Other Useful Information
756,i liked a usrId video httpAddress costa rica magnitude 5.6 earthquake hits near hojancha,Other Useful Information
757,temblor de 5.4 grados sacude costa rica ; es la rplica ms fuerte del sismo de 7.6 httpAddress,Other Useful Information
758,magnitude 5.6 quake hits costa rica,Other Useful Information
759,rt usrId sismo de 5 6 grados se sinti en zona de terremoto en costa rica httpAddress,Other Useful Information
760,rt usrId video interior de un supermercado durante el terremoto d costa rica httpAddress qu gacho se ve . miedo httpAddress,Other Useful Information
761,rt usrId antes del terremoto de costa rica el #haarp se activo a las 6 23 am hora de crc httpAddress,Other Useful Information
762,usrId #sismo oceano pac fico de #nicaragua httpAddress 21 00 httpAddress richter mag httpAddress #ineter #earthquake #temblor,Other Useful Information
763,rt usrId magnitude 5.6 earthquake hits near hojancha costa rica usgs httpAddress,Other Useful Information
764,marino protti confirma que sismo de la semana pasada fue el esperado terremoto de nicoya pero solo liber el 40 de la httpAddress #temblorcr,Other Useful Information
765,7.6 costa rican earthquake did not relieve fault pressure expect another one equal or greater scientists warn httpAddress,Other Useful Information
766,#costarica se registra #sismo de 4.1 grados a las 8 DD httpAddress D km sur oeste de tamarindo,Other Useful Information
767,#earthquake m httpAddress costa rica depth httpAddress km sep DD 3 13 03 20DD bst httpAddress,Other Useful Information
768,rt usrId 4.6 earthquake 5km nne of nicoya costa httpAddress sep DD 20 13 at epicenter 21m ago depth httpAddress httpAddress,Other Useful Information
769,earthquake m httpAddress costa rica httpAddress,Other Useful Information
770,earthquake us time httpAddress 4 10 52 utc region 28km sw of paquera costa rica mw httpAddress depth httpAddress httpAddress,Other Useful Information
771,rt usrId #earthquake m httpAddress off the coast of costa rica depth httpAddress km sep DD 7 29 35 20DD bst httpAddress,Other Useful Information
772,rt usrId 4.8 earthquake 42km sw of paquera costa httpAddress sep DD 00 29 at epicenter 15m ago depth httpAddress httpAddress,Other Useful Information
773,sott costa rican officials a strong earthquake could still occur in guanacaste httpAddress,Other Useful Information
774,temblor costa rica 2012 09 11 11 37 03 sismo registrado el httpAddress a las 11 37 03 httpAddress #temblorcr,Other Useful Information
775,confirman que terremoto en costa rica era esperado pero liber menos de 50 de energ a que se deb a para cerrar el ciclo s smico #juntenagua,Other Useful Information
776,rt usrId after earthquake hits costa rica #socialmedia exchange site reaffirms .. httpAddress,Other Useful Information
777,temblor costa rica httpAddress,Other Useful Information
778,ufo filmed during earthquake over costa rica httpAddress,Other Useful Information
779,circulan mas v deos en la red del terremoto reciente en costa rica vean este mientras se grababa en el httpAddress httpAddress,Other Useful Information
780,#terremoto m httpAddress southern mid atlantic ridge #earthquake,Other Useful Information
781,dispatch the costa rica earthquake felt in nicaragua httpAddress,Other Useful Information
782,rt usrId temblor costa rica httpAddress,Other Useful Information
783,rt usrId temblor costa rica httpAddress,Other Useful Information
784,rt usrId 5.2 earthquake 8km w of nicoya costa httpAddress sep DD 23 51 at epicenter DDm ago depth httpAddress httpAddress,Other Useful Information
785,rt usrId 5.2 earthquake 8km w of nicoya costa httpAddress sep DD 23 51 at epicenter DDm ago depth httpAddress httpAddress,Other Useful Information
786,earthquake magnitude 5.1 costa rica DD september 16 05 51 09 utc httpAddress,Other Useful Information
787,datos verificados terremoto de costa rica el cuarto ms intenso del mundo tras alcanzar el grado xii mercalli ! y como nos cuida dios,Other Useful Information
788,rt usrId 4.5 earthquake 10km ssw of samara costa httpAddress sep DD 13 10 at epicenter 57m ago depth httpAddress httpAddress,Other Useful Information
789,DD km al s de huasco httpAddress #terremoto #temblor #sismos #chile #sismo,Other Useful Information
790,#temblorcr having a laugh our bum off of httpAddress,Sympathy and support
791,alg n amigo en costa rica ?? todo bien por all ? #terremoto,Sympathy and support
792,terremoto de 7.9 en costa rica ! que dios los cuide !,Sympathy and support
793,rt usrId pray for the people of costa rica ! 7.9 earthquake and tsunami warning,Sympathy and support
794,terremoto de 7 9 sacude costa httpAddress seguira el per ?? .. xs,Sympathy and support
795,please pray ! a powerful httpAddress earthquake has shaken #costarica according to the httpAddress,Sympathy and support
796,me cuesta creerle al httpAddress #terremoto en costa rica 7 6 httpAddress,Sympathy and support
797,a 7.9 magnitude earthquake struck northwestern costa rica on httpAddress httpAddress hope everything is okay down there !!,Sympathy and support
798,c mo esta mi gente de costa rica tras el terremoto ? wow 7.9 grados denme noticias !!,Sympathy and support
799,my prayers go to the people of costa httpAddress they just had a massive earthquake !,Sympathy and support
800,de costa rica es usrId y deseamos que todo ande bien por all tras el httpAddress,Sympathy and support
801,nuestra #solidaridad con los hermanos de #costarica !!,Sympathy and support
